,origin,destination,euclidean,nb_0.1_paths,nb_0.2_paths,nb_0.3_paths,nb_0.4_paths,nb_0.5_paths,nb_0.6_paths,nb_0.7_paths,nb_0.8_paths,nb_0.9_paths,nb_1.0_paths,nb_paths
188,32601842,41761194#0,29.35400852157653,21.0,63.0,148.0,358.0,448.0,523.0,596.0,722.0,916.0,1189.0,15000
189,197448006,-514879385,17.88346110758546,62.0,311.0,585.0,727.0,902.0,909.0,950.0,983.0,1006.0,1111.0,14897
190,-59299374,-356860400#3,5.039983718385156,52.0,138.0,202.0,277.0,327.0,422.0,624.0,901.0,1144.0,1321.0,14946
191,843412139,27026326#1,13.789371521738715,1.0,2.0,51.0,203.0,583.0,1105.0,1717.0,2012.0,2116.0,1952.0,15001
192,201512868#2,248735818#0,1.189917439558713,14.0,82.0,229.0,432.0,647.0,746.0,735.0,741.0,685.0,545.0,6263
193,77083200#0,27786759#2,6.41421195465963,3.0,24.0,145.0,349.0,586.0,854.0,1195.0,1489.0,1522.0,1658.0,15000
194,184839812#1,27477022#0,14.017440721487606,1.0,29.0,140.0,435.0,1035.0,1704.0,2300.0,2404.0,2120.0,1621.0,15001
195,132617728#0,29267682#2,9.27333712923039,156.0,797.0,1366.0,1789.0,1950.0,1755.0,1472.0,1323.0,980.0,714.0,13837
196,164719711#0,23646380#0,11.248877938946707,11.0,66.0,204.0,477.0,813.0,1216.0,1469.0,1618.0,1517.0,1424.0,15001
197,24210659#1,-29267682#0,17.271604501763484,208.0,613.0,675.0,793.0,809.0,855.0,1009.0,1012.0,1060.0,1113.0,14988
198,237796650#0,135417815#0,1.3959902157595414,20.0,111.0,328.0,568.0,676.0,670.0,475.0,318.0,190.0,151.0,3639
199,32601842,25732686#0,17.965337679360687,202.0,793.0,1251.0,1682.0,1966.0,1979.0,1610.0,1196.0,912.0,727.0,15001
200,-45011093#1,79561694#0,5.34269195883622,166.0,441.0,613.0,760.0,819.0,955.0,1295.0,1208.0,1099.0,1034.0,13328
201,184839812#1,-190022920#0,13.896206378425324,4.0,26.0,168.0,558.0,1028.0,1738.0,2375.0,2540.0,2068.0,1575.0,15001
202,27798065#0,48741059#0,2.191738084047321,22.0,134.0,286.0,381.0,534.0,723.0,803.0,869.0,936.0,920.0,9182
203,22951417,69716265,2.223849090954074,298.0,1105.0,1575.0,1843.0,1978.0,1888.0,1493.0,1108.0,740.0,443.0,12861
204,141760481#2,27477022#3,0.890011564408686,4.0,7.0,13.0,32.0,57.0,65.0,73.0,84.0,77.0,60.0,550
205,32572650,27798062#1,12.09205212162442,287.0,969.0,1797.0,2640.0,2843.0,2255.0,1582.0,1127.0,687.0,372.0,14938
206,-143323456#4,28039863,1.7747231995038584,4.0,1.0,7.0,25.0,22.0,45.0,77.0,73.0,81.0,75.0,669
207,41138404,-476643766,9.216618397508856,73.0,513.0,877.0,1167.0,1330.0,1374.0,1107.0,936.0,868.0,752.0,14982
208,-103968781,25699710#1,2.6883963361679024,7.0,20.0,19.0,31.0,42.0,59.0,63.0,62.0,69.0,82.0,668
209,122763953#0,-123974277#7,0.9559244916513876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
210,27340254#2,27339246,0.7734540266977121,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
211,197448006,123953416#0,19.39165827217707,1.0,4.0,24.0,135.0,411.0,797.0,1257.0,1661.0,1879.0,1774.0,15001
212,30103428#1,-27339594#0,1.0586685632898674,9.0,39.0,114.0,202.0,291.0,329.0,249.0,228.0,192.0,130.0,1958
213,164719711#0,-103968781,1.5767540148660055,3.0,1.0,0.0,0.0,0.0,5.0,7.0,4.0,1.0,0.0,21
214,29470677#0,108152388#0,1.8452776624500429,2.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,24.0,3433
215,197448006,24210659#2,17.120142111371646,75.0,592.0,1009.0,1174.0,1214.0,1136.0,1145.0,1238.0,1255.0,1209.0,14652
216,26945356#0,572824576#0,19.474320562827245,1.0,7.0,142.0,775.0,1628.0,2188.0,2665.0,2656.0,2163.0,1377.0,15001
217,22818174,39501815,11.421411253218784,231.0,628.0,1192.0,2392.0,2856.0,2469.0,1749.0,1094.0,694.0,553.0,14750
218,-27875454#0,-155876889,0.6475375791735378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
219,-24391309,-123974277#9,0.9855402850739744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
220,27875983#1,30694699#1,1.0732779260097614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
221,890076876#4,-51036726,9.223060248675573,43.0,194.0,337.0,285.0,295.0,414.0,474.0,599.0,700.0,802.0,15000
222,169506731,54618836#0,0.8213418630062885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
223,164719711#0,26153681,1.0035361828819265,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
224,50639429,-51036726,0.923100967354434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
225,95132319,48391046#3,1.3801740646016645,256.0,369.0,869.0,944.0,1220.0,1350.0,1381.0,1264.0,1206.0,903.0,11715
226,27620999#2,-302569441,1.3545103156602398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
227,26800798#2,-29267812#3,16.84771597317028,1.0,0.0,24.0,126.0,443.0,925.0,1399.0,1834.0,1987.0,1961.0,15001
228,1125633148#0,-121911600#6,8.265769437352224,41.0,39.0,918.0,856.0,552.0,488.0,892.0,1142.0,893.0,771.0,7066
229,-121455916#0,182783200#1,10.544217724578822,86.0,315.0,307.0,331.0,373.0,442.0,615.0,748.0,847.0,1001.0,15001
230,154928095#2,50640019,8.18998417485139,147.0,382.0,571.0,545.0,485.0,657.0,698.0,782.0,1082.0,1405.0,14996
231,27475113#2,28873044#1,2.003115793830188,0.0,0.0,12.0,47.0,150.0,293.0,283.0,361.0,463.0,711.0,8506
232,26945356#0,24210659#1,19.474320562827245,1.0,2.0,119.0,682.0,1450.0,2094.0,2585.0,2748.0,2224.0,1537.0,15001
233,65696242#0,22989438#0,0.5687993791990444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
234,28769085#0,27082156#0,14.139430044434734,1.0,7.0,51.0,207.0,590.0,1227.0,1683.0,2094.0,2031.0,1935.0,15001
235,95126794#1,121962571#16,11.330727007743173,201.0,372.0,667.0,1242.0,1780.0,2033.0,1934.0,1694.0,1252.0,962.0,14523
236,197448006,103271274,13.997133808535066,74.0,210.0,333.0,575.0,800.0,928.0,1218.0,1218.0,1237.0,1154.0,14203
237,-121222236#4,185140308#0,8.798694497317904,42.0,330.0,855.0,1564.0,2385.0,2801.0,2496.0,1879.0,1230.0,654.0,15000
238,-1084577828#1,27458100#1,1.4229190286022968,19.0,34.0,61.0,152.0,304.0,410.0,519.0,512.0,515.0,408.0,3623
239,208624943#6,27476054,0.8948470039097888,3.0,7.0,8.0,18.0,30.0,64.0,99.0,84.0,72.0,51.0,638
240,997238473#0,-27856820#4,1.722326943749073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
241,22989486#0,903463231,1.0705409116875604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
242,572824576#0,-151402287#10,6.507820411623351,35.0,589.0,1250.0,1924.0,2066.0,2302.0,2117.0,1718.0,1186.0,807.0,14990
243,45741874#0,-239688003#1,1.3865361335627333,2.0,7.0,4.0,17.0,24.0,44.0,59.0,93.0,134.0,227.0,4853
244,184921819,933372047,1.3494414112863422,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,20
245,26786424,23899262,0.836135305603149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
246,121897324#0,196795239#2,4.462323364373764,190.0,423.0,658.0,683.0,682.0,757.0,976.0,1040.0,1005.0,828.0,14778
247,190502843#2,127531033#1,2.581791355988023,291.0,1796.0,2219.0,1869.0,1588.0,1432.0,1149.0,829.0,568.0,403.0,13010
248,164719711#12,96898355,8.523037203195916,3.0,19.0,72.0,164.0,330.0,564.0,864.0,1029.0,1232.0,1429.0,15001
249,164719711#0,24210584#19,18.290190986264943,33.0,214.0,425.0,673.0,806.0,863.0,885.0,933.0,914.0,959.0,14995
250,197448006,-95464808#5,17.452110196627537,1.0,3.0,36.0,239.0,578.0,1026.0,1414.0,1622.0,1754.0,1614.0,15001
251,189749281#0,-48204290#2,1.367431868455854,16.0,55.0,158.0,429.0,675.0,910.0,1053.0,830.0,557.0,399.0,5786
252,50639430,43129262,0.9811648603011754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
253,28686691#1,207814830,1.145170805396314,2.0,2.0,21.0,23.0,36.0,21.0,15.0,0.0,0.0,0.0,120
254,103980893#0,15462999#0,1.6780637268042156,28.0,52.0,58.0,57.0,80.0,165.0,280.0,491.0,517.0,398.0,4410
255,26827930#5,33805175,1.572448872645227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
256,28686741#1,127544045,1.2110882425532454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
257,32601842,-197374056#4,29.003552810555256,8.0,13.0,85.0,323.0,815.0,1339.0,1784.0,1808.0,1751.0,1474.0,15001
258,-110874353,27620894,0.5396579049663851,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
259,27620985#1,-302569441,1.4328214307781968,0.0,3.0,5.0,22.0,69.0,101.0,89.0,137.0,130.0,96.0,832
260,164719711#0,171045857,17.065173248871947,1.0,0.0,30.0,185.0,608.0,1139.0,1629.0,1828.0,1798.0,1679.0,15001
261,-33116981#1,28007221#2,4.18888261345871,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
262,190598718#1,124048539#3,1.730824451970307,237.0,628.0,815.0,752.0,794.0,671.0,464.0,274.0,187.0,114.0,5433
263,142983224#2,132617723#0,23.731067632383315,1.0,18.0,161.0,439.0,879.0,1380.0,1628.0,1709.0,1542.0,1441.0,15001
264,32601842,-27797966#2,11.841137926447791,366.0,1375.0,2604.0,3447.0,2994.0,1901.0,963.0,506.0,297.0,167.0,14771
265,28605420#12,469780995#0,1.0999734361149498,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
266,-217586821,-29267682#0,7.980607170864587,1.0,4.0,60.0,285.0,724.0,1187.0,1554.0,1718.0,1817.0,1734.0,15001
267,32601842,-24210584#16,29.789858598477355,16.0,54.0,148.0,323.0,462.0,556.0,619.0,741.0,956.0,1238.0,15000
268,197448006,196279823,14.085146731611564,68.0,235.0,350.0,600.0,743.0,968.0,1258.0,1310.0,1212.0,1125.0,14209
269,128364018,212079256,7.5871627269595106,2.0,57.0,256.0,683.0,1159.0,1517.0,1857.0,1863.0,1712.0,1481.0,15001
270,27340302#0,-1071661242,1.2206171669595511,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
271,27458874#5,27458100#2,1.3598629832002287,9.0,3.0,22.0,63.0,128.0,151.0,259.0,276.0,267.0,319.0,3649
272,128321241#2,-367349981,14.138220781861538,1.0,0.0,31.0,163.0,486.0,991.0,1505.0,1927.0,2054.0,1856.0,15001
273,27420526,129522981#0,1.1170359411820616,7.0,10.0,25.0,50.0,61.0,137.0,145.0,193.0,209.0,188.0,1415
274,28782741#0,35302147#0-AddedOffRampEdge,17.47366645489996,110.0,301.0,500.0,602.0,709.0,672.0,859.0,833.0,916.0,986.0,14961
275,32601842,27923122#0,12.168881104812776,274.0,1202.0,1983.0,2172.0,1906.0,1505.0,1246.0,948.0,768.0,605.0,14956
276,26943775#0,125733974#1,10.237331272595108,1.0,1.0,15.0,107.0,392.0,831.0,1414.0,1808.0,2007.0,1902.0,15001
277,142391303#3,680652726#2,0.8867322075067736,39.0,368.0,506.0,271.0,576.0,348.0,337.0,196.0,90.0,70.0,2833
278,232148107#0,48605554#0,2.620855636774402,65.0,722.0,1099.0,1179.0,1239.0,1316.0,1291.0,1207.0,1053.0,888.0,14271
279,-25699679#1,144074555#1,7.053177379161364,16.0,113.0,336.0,706.0,1096.0,1497.0,1531.0,1631.0,1612.0,1444.0,15001
280,572824576#0,-179445663,17.29591391147419,207.0,592.0,740.0,823.0,849.0,929.0,1002.0,1117.0,1091.0,1090.0,14983
281,24210659#1,28892562#0,2.7062557281883537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
282,-27875978#1,-185130633#2,1.5290540124989256,2.0,7.0,83.0,146.0,348.0,568.0,835.0,759.0,881.0,895.0,8356
283,27340112#0,-1071661242,1.2505895582257107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
284,27620728#0,211541530#3,0.9151522192906112,1.0,4.0,3.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,18
285,190525535#1,27806893,1.5375524706994397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
286,78394432#0,128321241#2,1.5428646648683528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
287,26945549,-147494956#1,1.685111786340996,17.0,162.0,733.0,1440.0,1728.0,1642.0,1372.0,1008.0,633.0,371.0,9497
288,572824576#0,200084528,23.45546657330717,1.0,0.0,51.0,303.0,645.0,1082.0,1441.0,1730.0,1805.0,1833.0,15001
289,123974277#9,122763953#0,0.8955123508329746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
290,-572824576#1,-22908183#2,16.686419997601277,7.0,39.0,170.0,402.0,733.0,1038.0,1430.0,1750.0,1753.0,1575.0,15001
291,197448006,-136545716#8,3.82457408244849,3.0,8.0,5.0,3.0,5.0,32.0,102.0,196.0,294.0,401.0,7790
292,164719711#0,171045848,17.293386741034965,1.0,1.0,17.0,156.0,480.0,934.0,1403.0,1747.0,1753.0,1696.0,15001
293,-32558969#7,103271274,7.690766057229911,321.0,1303.0,2155.0,2291.0,2322.0,2194.0,1782.0,1201.0,703.0,340.0,14939
294,36912583#4,239517345,1.237222632463064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
295,197448006,15741473#0,3.5988843180326904,5.0,11.0,9.0,5.0,22.0,104.0,188.0,351.0,492.0,707.0,7101
296,27875958#0,121906076#1,0.904252847981563,0.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,4.0,3.0,20
297,93666383#0,33213658#1,2.7607011834452573,821.0,2035.0,1850.0,1320.0,916.0,375.0,163.0,45.0,29.0,17.0,7600
298,28769085#0,143323459#3,14.061896443162626,1.0,3.0,39.0,183.0,603.0,1159.0,1765.0,2033.0,2067.0,1932.0,15001
299,-60779952#0,234771732#0,1.1882400681047225,1.0,2.0,2.0,2.0,4.0,7.0,9.0,14.0,11.0,22.0,118
300,-681974073#0,27634808,5.854783512615454,6.0,176.0,862.0,1876.0,2340.0,2215.0,1850.0,1485.0,1128.0,970.0,14994
301,23646012#0,202613728#1-AddedOffRampEdge,13.114226442167192,1.0,6.0,103.0,437.0,1044.0,1713.0,1970.0,1877.0,1736.0,1548.0,15001
302,24210659#1,-32515183#1,23.18180563531855,1.0,3.0,44.0,189.0,544.0,938.0,1416.0,1636.0,1874.0,1839.0,15001
303,-26827961,-27036649#0,0.6515563431524677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
304,164719711#0,41761194#0,18.34692016368308,39.0,232.0,417.0,643.0,803.0,856.0,875.0,879.0,930.0,957.0,14994
305,32572650,185140292#9,17.43675541652774,427.0,899.0,1115.0,1451.0,1648.0,1618.0,1348.0,1209.0,965.0,832.0,14996
306,123974277#7,227764344,1.0503533054654952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
307,201286263#0,123974277#5,5.189786365831071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
308,29483947,-27036649#1,1.4649301522437514,11.0,43.0,76.0,46.0,17.0,73.0,94.0,126.0,205.0,241.0,2302
309,48135338#3,26828035#2,0.7556051639872413,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
310,-28574028,-179445663,17.76849472660949,36.0,165.0,211.0,202.0,308.0,484.0,879.0,1303.0,1728.0,2028.0,15001
311,665218406#0,-179445663,17.58340986122852,120.0,331.0,492.0,631.0,639.0,742.0,763.0,802.0,874.0,901.0,14986
312,-604750623,-109373094,0.9618133589239554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
313,164719711#0,-123974277#4,13.524372221485429,261.0,404.0,494.0,733.0,1211.0,1230.0,1376.0,1242.0,1254.0,1187.0,14884
314,224494283#0,25699643,16.867830211372727,1.0,0.0,3.0,34.0,167.0,513.0,1057.0,1628.0,2099.0,2157.0,15001
315,25699672#1,27785572#1,4.47108212394867,210.0,928.0,1789.0,2228.0,2011.0,1698.0,1321.0,1000.0,957.0,772.0,14858
316,23825501#0,25877237#2,13.079321588540807,1.0,5.0,54.0,220.0,491.0,754.0,1035.0,1263.0,1507.0,1502.0,15001
317,28273082#0,180007862#0,16.443004348482543,13.0,47.0,133.0,386.0,583.0,781.0,1159.0,1462.0,1568.0,1546.0,15001
318,-53547676#1,128321262#0,4.20387271945987,89.0,287.0,503.0,637.0,1677.0,1839.0,1734.0,1454.0,1329.0,1127.0,14477
319,164719711#0,102159374,11.05640952530047,10.0,34.0,166.0,406.0,704.0,1039.0,1422.0,1560.0,1553.0,1431.0,15001
320,164719711#12,34383495,2.2218325715726337,4.0,0.0,2.0,4.0,19.0,42.0,53.0,49.0,98.0,126.0,1050
321,-32558969#0,151278040#1,1.34687595873722,1.0,2.0,4.0,5.0,5.0,10.0,13.0,24.0,38.0,43.0,776
322,311776614#0,92858688#0-AddedOnRampEdge,0.540418478827882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
323,28749869#0,-681454826#0,13.984657091845245,1.0,5.0,62.0,229.0,746.0,1342.0,1920.0,2120.0,2126.0,1760.0,15001
324,34596459,53557675,0.5875266871010968,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
325,164719711#0,-29267682#1,1.0615060240789536,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
326,189558640,126957344,19.155413948704663,3.0,62.0,319.0,734.0,1290.0,1767.0,2069.0,1996.0,1704.0,1401.0,15001
327,22885460#6,-123974277#10,15.362291714391066,3.0,45.0,323.0,781.0,1253.0,1506.0,1757.0,1708.0,1535.0,1514.0,15001
328,681047042#1,27620698,0.6334240925279004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
329,-60547263#1,164719711#11,8.984171958291503,1.0,9.0,39.0,164.0,374.0,614.0,931.0,1236.0,1524.0,1594.0,15001
330,30966481,-29267812#3,8.969485713451297,119.0,886.0,1731.0,2328.0,2328.0,1862.0,1494.0,1169.0,773.0,569.0,14319
331,197448006,-123964327#5,7.201759928487179,149.0,385.0,532.0,772.0,921.0,975.0,1289.0,1373.0,1287.0,1266.0,14974
332,-29267812#3,184789921,19.57200508174958,1.0,0.0,3.0,41.0,229.0,639.0,1160.0,1540.0,1634.0,1660.0,15001
333,27621366,-27633699,5.584872097857281,17.0,91.0,338.0,672.0,886.0,1324.0,1468.0,1651.0,1558.0,1376.0,14996
334,32601842,179456734,14.40512330914058,345.0,680.0,1084.0,1482.0,1560.0,1547.0,1368.0,1349.0,1212.0,1180.0,14981
335,122763953#0,123974277#9,0.8345888938573252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
336,24210659#1,-27798065#3,25.11246501400901,1.0,2.0,37.0,260.0,663.0,1110.0,1598.0,1795.0,1753.0,1677.0,15001
337,-50640019,50639429,1.006131340266182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
338,-282500964,-26785947,1.6655096858387335,210.0,759.0,1361.0,1652.0,1557.0,1405.0,1321.0,1083.0,940.0,747.0,12295
339,164719711#0,171045854#0,17.065173248871947,1.0,1.0,25.0,152.0,495.0,1006.0,1435.0,1709.0,1804.0,1706.0,15001
340,185130647#0,291263469,7.480789967752596,8.0,134.0,534.0,1202.0,1604.0,1797.0,1890.0,1721.0,1515.0,1260.0,14956
341,132617723#0,26153682,9.34116796276206,47.0,516.0,1254.0,1747.0,1980.0,1874.0,1523.0,1396.0,1142.0,818.0,14402
342,-22897852#3,24391309,14.497102563920302,212.0,313.0,374.0,446.0,588.0,802.0,1139.0,1537.0,1860.0,1907.0,14983
343,-28279821#4,27569239#0,4.9774910452719565,244.0,379.0,518.0,784.0,940.0,971.0,1063.0,1133.0,1055.0,996.0,13572
344,26944226#2,225335899,1.0959822267660566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
345,51036726,-123974277#5,1.1722181634058384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
346,32601842,-27798065#0,12.048515002476687,255.0,1019.0,2039.0,2785.0,2913.0,2133.0,1402.0,969.0,638.0,344.0,14907
347,32572650,-123974278,7.450770854777987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
348,27208889#1,199412756#0,1.0438892482473732,11.0,16.0,27.0,61.0,90.0,107.0,142.0,176.0,180.0,229.0,1556
349,34585181#2,24240583#4,1.3946349020100537,12.0,70.0,206.0,371.0,524.0,484.0,356.0,440.0,499.0,358.0,3947
350,514879384#0,291263469,17.4708498565841,124.0,301.0,525.0,600.0,683.0,787.0,803.0,907.0,914.0,968.0,14983
351,32601842,-151402287#0,29.024064189656325,5.0,24.0,69.0,326.0,815.0,1337.0,1680.0,1850.0,1692.0,1454.0,15001
352,164719711#0,23583912#0,16.769064456824935,1.0,1.0,30.0,150.0,465.0,1046.0,1559.0,1820.0,1837.0,1725.0,15001
353,26945328#2,24210659#1,19.061378924621508,1.0,6.0,88.0,575.0,1421.0,2121.0,2540.0,2703.0,2258.0,1539.0,15001
354,-1122924583#3,430159684,19.327422855684627,1.0,0.0,4.0,48.0,265.0,642.0,1107.0,1598.0,1746.0,1764.0,15001
355,-50640017,212517335,0.8171475454188017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
356,32572650,208624954#1,29.2912950827504,7.0,12.0,53.0,276.0,668.0,1264.0,1671.0,1821.0,1728.0,1539.0,15001
357,25775049#0,35302147#0,11.824196534059826,1.0,5.0,32.0,149.0,328.0,570.0,839.0,1150.0,1383.0,1555.0,15001
358,43129262,-123974277#5,1.2083804528451358,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
359,27797966#0,28037852,2.4897881933871537,15.0,90.0,259.0,381.0,533.0,731.0,867.0,869.0,876.0,1002.0,9336
360,197448006,-123974277#8,14.107045468137724,64.0,208.0,338.0,573.0,700.0,959.0,1206.0,1206.0,1163.0,1154.0,14190
361,24210659#1,152904821#0,2.7379462872992395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
362,184793800#0,102207054,9.593850541923072,99.0,426.0,1063.0,1699.0,2209.0,2526.0,2237.0,1674.0,1221.0,788.0,14983
363,128321280,-28867286#1,14.3750349082918,1.0,3.0,69.0,381.0,1086.0,1949.0,2472.0,2369.0,2042.0,1629.0,15001
364,32601842,-50639429,7.409010988490855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
365,93613044,20913024#0,0.7096009831994656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
366,136211723#1,572824576#0,19.305185794918923,1.0,5.0,105.0,688.0,1603.0,2250.0,2768.0,2735.0,2115.0,1361.0,15001
367,-122185756,-123974277#6,15.695595820607288,1.0,35.0,258.0,741.0,1186.0,1608.0,1743.0,1722.0,1747.0,1710.0,15001
368,28293255#3,681572146,5.446472207018969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
369,-222477863#0,202805955,16.62748598384798,6.0,32.0,142.0,291.0,579.0,921.0,1344.0,1584.0,1621.0,1508.0,15001
370,-1122924583#3,122763953#0,14.246132265417922,191.0,272.0,336.0,400.0,514.0,713.0,936.0,1234.0,1535.0,1717.0,14967
371,-51036726,-123974277#10,0.9350627931786684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
372,164719711#0,23944858#1,17.380807579867806,1.0,1.0,21.0,153.0,468.0,1039.0,1483.0,1729.0,1787.0,1706.0,15001
373,24210659#1,-291263469,16.99699238234029,209.0,503.0,764.0,777.0,827.0,852.0,983.0,1019.0,1076.0,1094.0,14930
374,23185003,189722713,1.367227377880047,3.0,3.0,34.0,31.0,151.0,120.0,173.0,106.0,61.0,33.0,718
375,-200621451,-24391388,9.41567283076012,51.0,219.0,330.0,302.0,345.0,368.0,555.0,556.0,668.0,815.0,15001
376,-28663740#0,-526068367#13,1.2122570768337038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
377,197448006,30409465#0,19.20573172009901,1.0,0.0,25.0,142.0,378.0,768.0,1220.0,1471.0,1778.0,1824.0,15001
